Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789003745,50,,Aggregated,24.300000,0.000000,10,56,73,91,170,2100,2100,2100,2100,2100,2100,685,0,10,193.8461680283063,3.313100023660809,2085.1742000086233,963.7576642335766
1789003746,50,,Aggregated,24.600000,0.000000,10,59,77,93,260,2100,2100,2100,2100,2100,2100,714,0,10,195.03419411691337,3.313100023660809,2085.1742000086233,962.7408963585434
1789003747,50,,Aggregated,23.600000,0.000000,10,57,77,93,220,2100,2100,2100,2100,2100,2100,739,0,10,189.5678700940732,3.313100023660809,2085.1742000086233,962.7050067658998
1789003748,50,,Aggregated,23.900000,0.000000,10,55,73,91,170,2100,2100,2100,2100,2100,2100,766,0,10,183.5713997382492,3.313100023660809,2085.1742000086233,963.4725848563969
1789003749,50,,Aggregated,24.100000,0.000000,10,52,72,89,160,2100,2100,2100,2100,2100,2100,783,0,10,179.8626272024029,3.313100023660809,2085.1742000086233,964.1877394636016
1789003750,50,,Aggregated,24.000000,0.000000,10,48,72,89,150,2100,2100,2100,2100,2100,2100,816,0,10,173.82196323456347,3.313100023660809,2085.1742000086233,964.4779411764706
1789003751,50,,Aggregated,23.700000,0.000000,10,27,71,88,140,2100,2100,2100,2100,2100,2100,838,0,10,169.91273066742863,3.313100023660809,2085.1742000086233,964.263723150358
1789003752,50,,Aggregated,25.000000,0.000000,10,48,72,88,140,2100,2100,2100,2100,2100,2100,860,0,10,166.94944255736922,3.313100023660809,2085.1742000086233,963.8313953488372
1789003753,50,,Aggregated,24.200000,0.000000,10,27,71,88,140,2100,2100,2100,2100,2100,2100,883,0,10,163.30500554853322,3.313100023660809,2085.1742000086233,964.1064552661381
1789003754,50,,Aggregated,23.700000,0.000000,10,21,70,87,130,2100,2100,2100,2100,2100,2100,902,0,10,160.02537161793933,3.313100023660809,2085.1742000086233,965.3181818181819
1789003755,50,,Aggregated,23.900000,0.000000,10,21,70,87,140,2100,2100,2100,2100,2100,2100,934,0,10,162.11389721568418,3.313100023660809,2085.1742000086233,965.1220556745182
1789003756,50,,Aggregated,23.300000,0.000000,10,18,70,87,140,2100,2100,2100,2100,2100,2100,956,0,10,158.80643577354732,3.313100023660809,2085.1742000086233,965.5910041841004
1789003757,50,,Aggregated,24.700000,0.000000,10,18,70,86,130,2100,2100,2100,2100,2100,2100,982,0,9,155.46665305449923,3.313100023660809,2085.1742000086233,965.5254582484725
1789003758,50,,Aggregated,24.000000,0.000000,9,16,70,84,130,1100,2100,2100,2100,2100,2100,1006,0,9,151.98358498965243,3.313100023660809,2085.1742000086233,966.4174950298211
1789003759,50,,Aggregated,23.500000,0.000000,9,16,70,85,130,1100,2100,2100,2100,2100,2100,1030,0,9,152.21774611617573,3.313100023660809,2085.1742000086233,966.8708737864077
1789003760,50,,Aggregated,24.000000,0.000000,9,16,70,86,130,1100,2100,2100,2100,2100,2100,1059,0,9,149.0381237956989,3.313100023660809,2085.1742000086233,966.590179414542
1789003761,50,,Aggregated,24.200000,0.000000,9,16,70,84,130,1100,2100,2100,2100,2100,2100,1082,0,9,146.52170480566048,2.9826000100001693,2085.1742000086233,966.5129390018484
1789003762,50,,Aggregated,23.800000,0.000000,9,16,70,83,130,1100,2100,2100,2100,2100,2100,1106,0,9,144.04289032525537,2.9826000100001693,2085.1742000086233,966.6094032549729
1789003763,50,,Aggregated,24.600000,0.000000,9,16,70,84,120,1000,2100,2100,2100,2100,2100,1135,0,9,141.41101462518824,2.9826000100001693,2085.1742000086233,966.3488986784141
1789003764,50,,Aggregated,24.800000,0.000000,10,16,69,83,120,990,2100,2100,2100,2100,2100,1154,0,9,139.54470901180258,2.9826000100001693,2085.1742000086233,966.3483535528596
1789003765,50,,Aggregated,24.800000,0.000000,9,16,69,82,120,990,2100,2100,2100,2100,2100,1178,0,9,137.16282818308997,2.9826000100001693,2085.1742000086233,966.4176570458404
1789003766,50,,Aggregated,25.000000,0.000000,9,15,68,81,120,990,2100,2100,2100,2100,2100,1198,0,9,135.139569281925,2.9826000100001693,2085.1742000086233,967.10183639399
1789003767,50,,Aggregated,23.900000,0.000000,9,16,69,83,120,900,2100,2100,2100,2100,2100,1224,0,9,136.6961870096014,2.9826000100001693,2085.1742000086233,966.531045751634
1789003768,50,,Aggregated,24.200000,0.000000,9,15,68,81,120,900,2100,2100,2100,2100,2100,1249,0,9,134.34400520392498,2.9826000100001693,2085.1742000086233,966.7125700560448
1789003769,50,,Aggregated,25.000000,0.000000,9,15,69,83,120,860,2100,2100,2100,2100,2100,1279,0,9,132.3433602030791,2.9826000100001693,2085.1742000086233,966.7302580140735
1789003770,50,,Aggregated,24.400000,0.000000,9,16,70,84,120,820,2100,2100,2100,2100,2100,1302,0,9,131.01945791064747,2.9826000100001693,2085.1742000086233,966.0491551459294
